queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-97b0431c69cb352b,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=EC2608/EC2608_1d_20260401_20260707.parquet,"[""RES-083b8dc8a0c4985b""]",ec,actual_contract,EC2608,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=EC2608/EC2608_1d_20260401_20260707.parquet,"{""actual_checksums"":[""ee13273a5fb68b8af22e67294405a053bda1c14b950ef4542255cac710bf01f4""],""db_checksums"":[""c47cf59ec9cc981f278e90f731851b692183e943e7634711ca7fb4ab997c1480"",""ee13273a5fb68b8af22e67294405a053bda1c14b950ef4542255cac710bf01f4""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33708,34013],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""ee13273a5fb68b8af22e67294405a053bda1c14b950ef4542255cac710bf01f4""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_ec_EC2608_20260401_20260707.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-81ef7cca522efd72,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1d_20230103_20260707_v2.parquet,"[""RES-b00962d9d1dd8df9""]",ec,dominant_main,ec.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1d_20230103_20260707_v2.parquet,"{""actual_checksums"":[""777f6e651c995c0aa258f527c3ce1f7c914638df853ed6ace63bdab69b36d3a3""],""db_checksums"":[""777f6e651c995c0aa258f527c3ce1f7c914638df853ed6ace63bdab69b36d3a3""],""db_data_roles"":[""superseded""],""db_ids"":[41006],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""777f6e651c995c0aa258f527c3ce1f7c914638df853ed6ace63bdab69b36d3a3""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ec_v2_history_20230103_20260707.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-fabd3661a4b378d3,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1d_20230103_20260710_v2.parquet,"[""RES-80b2e51104b49f5d""]",ec,dominant_main,ec.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1d_20230103_20260710_v2.parquet,"{""actual_checksums"":[""3864ed3708da68d02a184ccbe17fa00af0cf508243806db49989aac8b7f7019d""],""db_checksums"":[""3864ed3708da68d02a184ccbe17fa00af0cf508243806db49989aac8b7f7019d""],""db_data_roles"":[""superseded""],""db_ids"":[55594],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""3864ed3708da68d02a184ccbe17fa00af0cf508243806db49989aac8b7f7019d""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ec_v2_history_20230103_20260710.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-cc74f1862b804ed9,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1d_20230103_20260711_v2.parquet,"[""RES-c177688870d98eff""]",ec,dominant_main,ec.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1d_20230103_20260711_v2.parquet,"{""actual_checksums"":[""736347f051381040b8733a01d76b274ecfb319a05901daf7dfd87edf725379cf""],""db_checksums"":[""736347f051381040b8733a01d76b274ecfb319a05901daf7dfd87edf725379cf""],""db_data_roles"":[""superseded""],""db_ids"":[55836],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""736347f051381040b8733a01d76b274ecfb319a05901daf7dfd87edf725379cf""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ec_v2_history_20230103_20260711.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/ec/ec_v2_incremental_1d_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-8bda550c3fb627b6,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2303/LU2303_1d_20221201_20221230.parquet,"[""RES-6afb062a0b2e5592""]",lu,actual_contract,LU2303,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2303/LU2303_1d_20221201_20221230.parquet,"{""actual_checksums"":[""6f0d53ab82279857baf7b5783e772b78621064776326ec3be1a4f2503e64d118""],""db_checksums"":[""6f0d53ab82279857baf7b5783e772b78621064776326ec3be1a4f2503e64d118""],""db_data_roles"":[""superseded""],""db_ids"":[68951],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""6f0d53ab82279857baf7b5783e772b78621064776326ec3be1a4f2503e64d118""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_lu_LU2303_20221201_20221230.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-82c40fa2fb2af4fa,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2609/LU2609_1d_20260401_20260707.parquet,"[""RES-4785c026961ac8be""]",lu,actual_contract,LU2609,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2609/LU2609_1d_20260401_20260707.parquet,"{""actual_checksums"":[""f7508c86a3e4f29e4a0c607336d1c35cd972b0e6c7f5f027d2411d1619e06652""],""db_checksums"":[""e228372b62f9ad426abe5b2d9906b2699086285ab5cb6068476e76759c3e433c"",""f7508c86a3e4f29e4a0c607336d1c35cd972b0e6c7f5f027d2411d1619e06652""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33792,34153],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""f7508c86a3e4f29e4a0c607336d1c35cd972b0e6c7f5f027d2411d1619e06652""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_lu_LU2609_20260401_20260707.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-d2351bd124caa54c,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1d_20230103_20260707_v2.parquet,"[""RES-73c2958c6011f61b""]",lu,dominant_main,lu.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1d_20230103_20260707_v2.parquet,"{""actual_checksums"":[""b2e7db3d29bb057a9129bb10abceddd3534295cec46890593a0e102d40d6f0de""],""db_checksums"":[""b2e7db3d29bb057a9129bb10abceddd3534295cec46890593a0e102d40d6f0de""],""db_data_roles"":[""superseded""],""db_ids"":[41120],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""b2e7db3d29bb057a9129bb10abceddd3534295cec46890593a0e102d40d6f0de""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_lu_v2_history_20230103_20260707.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-c5b090b3098fbd21,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1d_20230103_20260710_v2.parquet,"[""RES-0d4a8a84a1825e3c""]",lu,dominant_main,lu.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1d_20230103_20260710_v2.parquet,"{""actual_checksums"":[""e8b9546c3da5c1dbf68c4864eabe669407efaa20a0094d9c831e1dc0ade87544""],""db_checksums"":[""e8b9546c3da5c1dbf68c4864eabe669407efaa20a0094d9c831e1dc0ade87544""],""db_data_roles"":[""superseded""],""db_ids"":[55614],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""e8b9546c3da5c1dbf68c4864eabe669407efaa20a0094d9c831e1dc0ade87544""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_lu_v2_history_20230103_20260710.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-a2dbea1afb3f4aa2,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1d_20230103_20260711_v2.parquet,"[""RES-8c56a68971529709""]",lu,dominant_main,lu.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1d_20230103_20260711_v2.parquet,"{""actual_checksums"":[""412f129b2df89ac1c35afb0fed031aa921d3048edfeed2debcb882d21389ae6e""],""db_checksums"":[""412f129b2df89ac1c35afb0fed031aa921d3048edfeed2debcb882d21389ae6e""],""db_data_roles"":[""superseded""],""db_ids"":[55876],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""412f129b2df89ac1c35afb0fed031aa921d3048edfeed2debcb882d21389ae6e""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_lu_v2_history_20230103_20260711.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/lu/lu_v2_incremental_1d_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-69677b59cf11e201,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=NR2303/NR2303_1d_20221212_20221230.parquet,"[""RES-8ada6149f8f0b6e8""]",nr,actual_contract,NR2303,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=NR2303/NR2303_1d_20221212_20221230.parquet,"{""actual_checksums"":[""5a7210e5cb080f934fe4406b99e469ac96fb3c008b51f5f014ed726945ba606f""],""db_checksums"":[""5a7210e5cb080f934fe4406b99e469ac96fb3c008b51f5f014ed726945ba606f""],""db_data_roles"":[""superseded""],""db_ids"":[69295],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""5a7210e5cb080f934fe4406b99e469ac96fb3c008b51f5f014ed726945ba606f""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_nr_NR2303_20221212_20221230.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-7aa95ce0b6d0e861,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=NR2609/NR2609_1d_20260401_20260707.parquet,"[""RES-c199e69115f4b5dc""]",nr,actual_contract,NR2609,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=NR2609/NR2609_1d_20260401_20260707.parquet,"{""actual_checksums"":[""f7be3cdf8f135ca1cea7cbcef12765aedb24c1d19af45aa5123befd144345517""],""db_checksums"":[""ba52123584fe7b0b57b7ac64d18d6bb58b0b80e168cd4f582d38c537db1b9ac5"",""f7be3cdf8f135ca1cea7cbcef12765aedb24c1d19af45aa5123befd144345517""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33806,34181],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""f7be3cdf8f135ca1cea7cbcef12765aedb24c1d19af45aa5123befd144345517""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_nr_NR2609_20260401_20260707.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-07e2bf39587bb0cd,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1d_20230103_20260707_v2.parquet,"[""RES-8c5a5363d8a5da10""]",nr,dominant_main,nr.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1d_20230103_20260707_v2.parquet,"{""actual_checksums"":[""4bca085646e3d1dd46e0d914773db056905fa519d5cb7e6b5046b196bda96193""],""db_checksums"":[""4bca085646e3d1dd46e0d914773db056905fa519d5cb7e6b5046b196bda96193""],""db_data_roles"":[""superseded""],""db_ids"":[41144],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""4bca085646e3d1dd46e0d914773db056905fa519d5cb7e6b5046b196bda96193""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_nr_v2_history_20230103_20260707.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-aac250687d889e23,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1d_20230103_20260710_v2.parquet,"[""RES-9ffb46dcae0028f0""]",nr,dominant_main,nr.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1d_20230103_20260710_v2.parquet,"{""actual_checksums"":[""9752c46070bfc19df54e2f85ff4ab5751c0119eb3c4506088b35301eeafc7e17""],""db_checksums"":[""9752c46070bfc19df54e2f85ff4ab5751c0119eb3c4506088b35301eeafc7e17""],""db_data_roles"":[""superseded""],""db_ids"":[55618],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""9752c46070bfc19df54e2f85ff4ab5751c0119eb3c4506088b35301eeafc7e17""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_nr_v2_history_20230103_20260710.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-d337059c8d77773a,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1d_20230103_20260711_v2.parquet,"[""RES-a6b8d0112df31252""]",nr,dominant_main,nr.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1d_20230103_20260711_v2.parquet,"{""actual_checksums"":[""19cadb5ed4103ffe0264c34851131ca7723c889093d18ccc92b145da691f4d71""],""db_checksums"":[""19cadb5ed4103ffe0264c34851131ca7723c889093d18ccc92b145da691f4d71""],""db_data_roles"":[""superseded""],""db_ids"":[55884],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""19cadb5ed4103ffe0264c34851131ca7723c889093d18ccc92b145da691f4d71""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_nr_v2_history_20230103_20260711.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/nr/nr_v2_incremental_1d_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
