queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-6004a4daa6230ed6,download_missing_actual_rank1_interval,cf:CF1001:1d:2009-07-15:2009-11-02,"[""RES-8ce21c17b696be84""]",cf,actual_contract,CF1001,1d,,"{""db_absent"":true,""expected_end"":""2009-11-02"",""expected_start"":""2009-07-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-06-01""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e70beabd3eb3c804,download_missing_actual_rank1_interval,cu:CU0502:1d:2005-01-04:2005-01-04,"[""RES-cb7c0f91f900160e""]",cu,actual_contract,CU0502,1d,,"{""db_absent"":true,""expected_end"":""2005-01-04"",""expected_start"":""2005-01-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e7a3fa4a669b92f9,download_missing_actual_rank1_interval,cu:CU0503:1d:2005-01-05:2005-01-28,"[""RES-1004d5e64e76fc1b""]",cu,actual_contract,CU0503,1d,,"{""db_absent"":true,""expected_end"":""2005-01-28"",""expected_start"":""2005-01-05"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-873ac11c9891f72f,download_missing_actual_rank1_interval,cu:CU0504:1d:2005-01-31:2005-03-02,"[""RES-72919c91ee466e8c""]",cu,actual_contract,CU0504,1d,,"{""db_absent"":true,""expected_end"":""2005-03-02"",""expected_start"":""2005-01-31"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-ea8b126d45a6a946,download_missing_actual_rank1_interval,cu:CU0505:1d:2005-03-03:2005-03-24,"[""RES-151ecd68a67cf674""]",cu,actual_contract,CU0505,1d,,"{""db_absent"":true,""expected_end"":""2005-03-24"",""expected_start"":""2005-03-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-5ab987210e3df886,download_missing_actual_rank1_interval,cu:CU0506:1d:2005-03-25:2005-04-25,"[""RES-c55650516ca88a68""]",cu,actual_contract,CU0506,1d,,"{""db_absent"":true,""expected_end"":""2005-04-25"",""expected_start"":""2005-03-25"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-f2de5c2adfded9a2,download_missing_actual_rank1_interval,cu:CU0507:1d:2005-04-26:2005-06-01,"[""RES-192efa117c92eeeb""]",cu,actual_contract,CU0507,1d,,"{""db_absent"":true,""expected_end"":""2005-06-01"",""expected_start"":""2005-04-26"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-8fd25d78582d0eda,download_missing_actual_rank1_interval,cu:CU0508:1d:2005-06-02:2005-07-01,"[""RES-cbb4ca4e987a4e74""]",cu,actual_contract,CU0508,1d,,"{""db_absent"":true,""expected_end"":""2005-07-01"",""expected_start"":""2005-06-02"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-2df7ae9bb81538bb,download_missing_actual_rank1_interval,cu:CU0509:1d:2005-07-04:2005-08-03,"[""RES-1f8ace2b60e13cb4""]",cu,actual_contract,CU0509,1d,,"{""db_absent"":true,""expected_end"":""2005-08-03"",""expected_start"":""2005-07-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-a1d53bffdda6e346,download_missing_actual_rank1_interval,cu:CU0510:1d:2005-08-04:2005-08-31,"[""RES-46e8b320bddd23ba""]",cu,actual_contract,CU0510,1d,,"{""db_absent"":true,""expected_end"":""2005-08-31"",""expected_start"":""2005-08-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-3080064bf53adeb4,download_missing_actual_rank1_interval,cu:CU0511:1d:2005-09-01:2005-09-22,"[""RES-ebe2115a1ccfc2a7""]",cu,actual_contract,CU0511,1d,,"{""db_absent"":true,""expected_end"":""2005-09-22"",""expected_start"":""2005-09-01"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-54ff091f4d565336,download_missing_actual_rank1_interval,cu:CU0512:1d:2005-09-23:2005-10-25,"[""RES-e0e5c2a865bb3bf8""]",cu,actual_contract,CU0512,1d,,"{""db_absent"":true,""expected_end"":""2005-10-25"",""expected_start"":""2005-09-23"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-ff687f5498f20078,download_missing_actual_rank1_interval,cu:CU0601:1d:2005-10-26:2005-12-01,"[""RES-68a52785d1fb343b""]",cu,actual_contract,CU0601,1d,,"{""db_absent"":true,""expected_end"":""2005-12-01"",""expected_start"":""2005-10-26"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-8e63f30b74f44813,download_missing_actual_rank1_interval,cu:CU0602:1d:2005-12-02:2005-12-26,"[""RES-d33c08ad562d1f0a""]",cu,actual_contract,CU0602,1d,,"{""db_absent"":true,""expected_end"":""2005-12-26"",""expected_start"":""2005-12-02"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-027064513463c0f7,download_missing_actual_rank1_interval,cu:CU0603:1d:2005-12-27:2006-01-25,"[""RES-46d8076726d99ad2""]",cu,actual_contract,CU0603,1d,,"{""db_absent"":true,""expected_end"":""2006-01-25"",""expected_start"":""2005-12-27"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-fddd5f28cad6560f,download_missing_actual_rank1_interval,cu:CU0604:1d:2006-02-06:2006-02-23,"[""RES-a57ec35ebe826612""]",cu,actual_contract,CU0604,1d,,"{""db_absent"":true,""expected_end"":""2006-02-23"",""expected_start"":""2006-02-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-921733a689680175,download_missing_actual_rank1_interval,cu:CU0605:1d:2006-02-24:2006-03-23,"[""RES-88944ebdc2d14e51""]",cu,actual_contract,CU0605,1d,,"{""db_absent"":true,""expected_end"":""2006-03-23"",""expected_start"":""2006-02-24"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-7f063d1a3f5c0986,download_missing_actual_rank1_interval,cu:CU0606:1d:2006-03-24:2006-04-19,"[""RES-208fb8d437ee882e""]",cu,actual_contract,CU0606,1d,,"{""db_absent"":true,""expected_end"":""2006-04-19"",""expected_start"":""2006-03-24"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-d436504881b68538,download_missing_actual_rank1_interval,cu:CU0607:1d:2006-04-20:2006-05-15,"[""RES-f5f701f10591bf46""]",cu,actual_contract,CU0607,1d,,"{""db_absent"":true,""expected_end"":""2006-05-15"",""expected_start"":""2006-04-20"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-bfbe2af63da1d078,download_missing_actual_rank1_interval,cu:CU0608:1d:2006-05-16:2006-06-15,"[""RES-7316360575439903""]",cu,actual_contract,CU0608,1d,,"{""db_absent"":true,""expected_end"":""2006-06-15"",""expected_start"":""2006-05-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-dc5236c5bb2bc6ac,download_missing_actual_rank1_interval,cu:CU0609:1d:2006-06-16:2006-07-20,"[""RES-428e727290e32b17""]",cu,actual_contract,CU0609,1d,,"{""db_absent"":true,""expected_end"":""2006-07-20"",""expected_start"":""2006-06-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-48621d63f1ab4150,download_missing_actual_rank1_interval,cu:CU0610:1d:2006-07-21:2006-09-07,"[""RES-35bbd588ca843561""]",cu,actual_contract,CU0610,1d,,"{""db_absent"":true,""expected_end"":""2006-09-07"",""expected_start"":""2006-07-21"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-3156c3bbb10cdbe1,download_missing_actual_rank1_interval,cu:CU0611:1d:2006-09-08:2006-10-17,"[""RES-bd0531ca81d4d5ed""]",cu,actual_contract,CU0611,1d,,"{""db_absent"":true,""expected_end"":""2006-10-17"",""expected_start"":""2006-09-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-3133935393ef394d,download_missing_actual_rank1_interval,cu:CU0612:1d:2006-10-18:2006-11-03,"[""RES-3bddcaaf37392394""]",cu,actual_contract,CU0612,1d,,"{""db_absent"":true,""expected_end"":""2006-11-03"",""expected_start"":""2006-10-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-a04e9c3a42e8ff4b,download_missing_actual_rank1_interval,cu:CU0701:1d:2006-11-06:2006-12-07,"[""RES-059ecbc341e7f3e6""]",cu,actual_contract,CU0701,1d,,"{""db_absent"":true,""expected_end"":""2006-12-07"",""expected_start"":""2006-11-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-4ff53ff97c44d289,download_missing_actual_rank1_interval,cu:CU0702:1d:2006-12-08:2007-01-05,"[""RES-6c8fb6248b213530""]",cu,actual_contract,CU0702,1d,,"{""db_absent"":true,""expected_end"":""2007-01-05"",""expected_start"":""2006-12-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
